관리기관명,발급기명,설치장소주소,설치장소상세위치,위도,경도,평일운영시작시각,평일운영종료시각,공휴일운영시작시각,공휴일운영종료시각
전라남도 해남군,화원면사무소,전라남도 해남군 화원면 금평길 32,화원면사무소 민원실,34.67109752,126.3285129,8:00,20:00,8:00,18:00
전라남도 장흥군,장흥읍,전라남도 장흥군 장흥읍 칠거리예양로 83[전라남도 장흥군 장흥읍 기양리110번지],장흥읍사무소 민원실 내,34.67976233,126.9026698,8:30,18:00,8:30,18:00
전라남도 장흥군,장흥읍,"전라남도 장흥군 장흥읍 칠거리예양로 83, 장흥읍사무소",민원실 내부,34.67976233,126.9026698,8:00,18:00,,
전라남도 고흥군,과역면_무인,전라남도 고흥군 과역면 송학큰길 52,과역면사무소 민원실,34.68128348,127.3598719,8:30,18:00,8:30,18:00
전라남도 신안군,흑산항 여객터미널,"전라남도 신안군 흑산면 예리1길 41-19, 흑산항여객터미널",1층 매표소 옆 ,34.68455895,125.4424044,7:00,19:00,7:00,19:00
전라남도 강진군,성전면사무소,"전라남도 강진군 성전면 예향로 16, 성전면사무소",1층 입구,34.69268997,126.7090569,0:00,24:00:00,0:00,24:00:00
전라남도 영암군,미암면 행정복지센터,"전라남도 영암군 미암면 미중로 39, 미암면 행정복지센터",민원실 좌측,34.69925908,126.5715056,9:00,18:00,9:00,18:00
전라남도 신안군,복호항 여객터미널,"전라남도 신안군 안좌면 감바위길 2-7, 안좌 복호 여객선터미널",여객터미널 매표소,34.70027845,126.1668569,5:00,21:00,5:00,21:00
전라남도 여수시,화양면사무소,"전라남도 여수시 화양면 나진길 16-10, 화양면사무소",1층내부,34.70815876,127.613547,9:00,18:00,,
경상남도 남해군,미조면행정복지센터,경상남도 남해군 미조면 미송로 60,미조면사무소 출입구,34.71203221,128.0459923,6:00,23:55,6:00,23:55
전라남도 보성군,웅치면사무소,전라남도 보성군 웅치면 일림로 1001,웅치면사무소 내,34.71611722,127.020377,8:30,18:30,,
전라남도 신안군,두리선착장,전라남도 신안군 안좌면 소곡두리길 284,현관,34.71721138,126.117046,8:00,18:00,8:00,18:00
전라남도 여수시,여수농협 우두지점,전라남도 여수시 돌산읍 강남4길 55,1층내부,34.72227545,127.7519008,9:00,16:30,,
전라남도 장흥군,부산면,"전라남도 장흥군 부산면 부유로 30, 부산면사무소",1층 민원실 입구 좌측,34.72340389,126.9033979,8:50,18:00,,
경상남도 남해군,상주면행정복지센터,경상남도 남해군 상주면 남해대로 705,상주면사무소 입구,34.72396467,127.9854225,6:00,23:55,6:00,23:55
전라남도 여수시,월호동주민센터,"전라남도 여수시 신월로 598, 월호동주민자치쎈터 (신월동)",1층내부,34.72615352,127.7117821,9:00,18:00,,
전라남도 영암군,학산면 행정복지센터,"전라남도 영암군 학산면 독천로 193-1, 학산면 행정복지센터",학산면 행정복지센터 내,34.72642456,126.5701275,0:00,24:00:00,0:00,24:00:00
전라남도 여수시,롯데마트 국동점,전라남도 여수시 국포1로 36(국동),출입구 입장 후 은행ATM기 옆 위치,34.72837725,127.7215295,10:00,23:00,10:00,23:00
전라남도 고흥군,남양면_무인 ,전라남도 고흥군 남양면 남양희망길 19,남양면사무소 민원실,34.72875307,127.339702,8:30,18:30,8:30,18:30
경상남도 거제시,매물도여객선터미널,경상남도 거제시 남부면 저구해안길 60,여객선터미널 내(1층),34.73080192,128.6067572,6:00,17:00,6:00,17:00
경상남도 거제시,남부면사무소,경상남도 거제시 남부면 남부해안로 30[경상남도 거제시 남부면 저구리70번지],민원실 입구,34.73222646,128.610098,6:00,24:00:00,6:00,24:00:00
전라남도 여수시,여수연안여객선터미널,전라남도 여수시 여객선터미널길 17(교동),여수연안여객선터미널 정문으로 입장시 바로 우측에 위치,34.73845822,127.7328673,4:30,18:00,4:30,18:00
전라남도 여수시,여수원예농협 본점,"전라남도 여수시 중앙로 2, 여수원예농업협동조합 (서교동)",1층내부,34.74020885,127.728023,9:00,16:30,,
전라남도 여수시,광주은행 웅천지점,"전라남도 여수시 웅천로 134, 1층 (웅천동)",1층 365코너,34.74036605,127.677842,7:00,22:00,7:00,22:00
전라남도 여수시,농협중앙회 여수시지부(교동),"전라남도 여수시 중앙로 49, 농협중앙회여수시지부 (교동)",농협실내,34.74052586,127.7332833,7:00,24:00:00,7:00,24:00:00
전라남도 여수시,동문동 주민센터,"전라남도 여수시 관문1길 19, 동문동주민자치쎈터 (관문동)",동문동 주민센터 내,34.74194304,127.7428611,9:00,18:00,,
전라남도 여수시,여수교육지원청,"전라남도 여수시 관문동1길 39, 전라남도여수교육지원청 (관문동)",1층 입구,34.74272991,127.7461124,9:00,18:00,,
전라남도 영암군,한마음_무인,전라남도 영암군 삼호읍 신항로 63-12,삼호한마음회관,34.74508874,126.3796939,8:00,21:00,8:00,21:00
전라남도 영암군,해군3함대사령부,전라남도 영암군 삼호읍 신항로 63-12,해군3함대 복지관,34.74508874,126.3796939,9:00,18:00,,
전라남도 여수시,국민연금공단 여수지사,"전라남도 여수시 공화북2길 24, 국민연금공단 여수지사 (공화동)",종합민원실(1층 내부),34.74509056,127.7410212,9:00,18:00,,
전라남도 영암군,삼호읍발급기,"전라남도 영암군 삼호읍 중앙촌길 32, 삼호읍행정복지센터",삼호읍행정복지센터 내,34.746047,126.4691419,8:00,20:00,8:00,20:00
전라남도 영암군,삼호읍발급기2,"전라남도 영암군 삼호읍 중앙촌길 32, 삼호읍행정복지센터",1층 민원실,34.746047,126.4691419,8:00,20:00,8:00,20:00
전라남도 여수시,소호동 원예농협,전라남도 여수시 소호로 493 (소호동),365코너,34.74620658,127.6540217,7:00,24:00:00,7:00,24:00:00
전라남도 여수시,MG새마을금고 웅천지점,전라남도 여수시 예울마루로 37-16(웅천동),MG새마을금고 웅천지점 365코너,34.74691138,127.6709411,5:00,24:00:00,5:00,24:00:00
전라남도 여수시,여수 시민회관,"전라남도 여수시 좌수영로 69, 시민회관 (광무동)",1층외부,34.74709238,127.7279291,0:00,24:00:00,0:00,24:00:00
전라남도 여수시,건강보험공단,"전라남도 여수시 여서로 86, 건강보험공단 (웅천동)",1층 민원실 앞,34.74790536,127.6912474,9:00,18:00,,
전라남도 여수시,여수신협본점,"전라남도 여수시 여서로 156-1, 여수신협 (여서동)",365코너,34.74805726,127.6988406,6:00,24:00:00,6:00,24:00:00
전라남도 장흥군,장동면,"전라남도 장흥군 장동면 신북1길 35, 장동면사무소",민원실 입구 좌측,34.74995321,126.9952904,8:50,18:00,,
전라남도 여수시,중부민원출장소,전라남도 여수시 여서1로 107(여서동),여서청사(중부민원출장소) 1층 위치,34.75421469,127.7093041,0:00,24:00:00,0:00,24:00:00
전라남도 영암군,서호면 행정복지센터,"전라남도 영암군 서호면 서호로 303, 서호면 행정복지센터",현관,34.75458782,126.5851654,9:00,18:00,9:00,18:00
전라남도 영암군,삼호농협 공단지점,전라남도 영암군 삼호읍 대불주거로 187,ATM기기 옆,34.75501189,126.4558953,8:00,21:00,8:00,21:00
전라남도 여수시,근로복지공단,"전라남도 여수시 문수로 125, 근로복지공단 (문수동)",1층,34.75618795,127.7076285,9:00,18:00,,
전라남도 여수시,이마트 여수점,전라남도 여수시 좌수영로 277(광무동),이마트 3층 은행 ATM기 옆,34.75792638,127.7149894,10:00,23:00,10:00,23:00
전라남도 여수시,여수시청1청사(옥외),전라남도 여수시 시청로 1(학동),1층 종합민원실 내 출입구 위치(농협쪽) ,34.7601505,127.6615647,0:00,24:00:00,0:00,24:00:00
전라남도 여수시,여수시청민원실(청사내),"전라남도 여수시 시청로 1, 여수시청 본청사 (학동)",1층 민원실 입구,34.7601505,127.6615647,8:30,18:00,,
전라남도 여수시,시전동 주민센터2,"전라남도 여수시 시전6길 16, 시전동 주민자치센터 (신기동)",1층 민원실 입구 우측,34.76050535,127.6736375,9:00,18:00,,
전라남도 여수시,시전동 주민센터,"전라남도 여수시 시전6길 16, 시전동 주민자치센터 (신기동)",입구,34.76050535,127.6736375,0:00,24:00:00,0:00,24:00:00
전라남도 보성군,득량면사무소,전라남도 보성군 득량면 역전길 13,전라남도 보성군 득량면 역전길 13,34.76221096,127.1687565,8:30,18:30,,
전라남도 영암군,군서농협발급기,전라남도 영암군 군서면 도갑사로 7,군서농협,34.7626575,126.6334494,9:00,17:00,,
전라남도 여수시,새마을금고 죽림지점,전라남도 여수시 소라면 죽림중앙로 30-55,소라면 죽림 한려새마을금고,34.76327824,127.6395353,7:30,23:00,7:30,23:00
전라남도 여수시,쌍봉동주민센터2,"전라남도 여수시 흥국로 25, 쌍봉동주민센터 (학동)",주민센터 입구 좌측,34.76356338,127.6652518,9:00,18:00,,
전라남도 여수시,쌍봉동 주민센터,"전라남도 여수시 흥국로 25, 쌍봉동주민센터 (학동)",입구 좌측,34.76356338,127.6652518,0:00,24:00:00,0:00,24:00:00
전라남도 여수시,국민은행여천지점,전라남도 여수시 시청로 24(학동),국민은행 출입구 내 ATM기 반대편,34.76356588,127.6632234,8:00,23:00,8:00,23:00
전라남도 여수시,농협은행 신여수지점(학동),"전라남도 여수시 시청로 49, 농협 신여수지점 (학동)",365코너,34.76605231,127.6623436,6:00,24:00:00,6:00,24:00:00
전라남도 보성군,보성읍사무소,전라남도 보성군 보성읍 신흥길 17,민원봉사실 내,34.7684241,127.0800719,0:00,24:00:00,0:00,24:00:00
전라남도 보성군,보성읍 행정복지센터2,전라남도 보성군 보성읍 신흥길 17,민원실 내부,34.7684241,127.0800719,9:00,18:00,,
전라남도 여수시,미평동주민센터,"전라남도 여수시 미평3길 42, 미평동주민자치쎈터 (미평동)",1층외부,34.76892612,127.7043901,0:00,24:00:00,0:00,24:00:00
전라남도 여수시,둔덕동주민센터,"전라남도 여수시 좌수영로 509, 둔덕주민자치센터 (둔덕동)",1층내부,34.76929336,127.6946465,9:00,18:00,,
경상남도 남해군,남면행정복지센터,경상남도 남해군 남면 남서대로 778,남면사무소 사무실 및 화장실,34.7713023,127.8870373,0:00,24:00:00,0:00,24:00:00
전라남도 고흥군,대서면_무인 ,전라남도 고흥군 대서면 동서로 464,대서면사무소 민원실,34.77137004,127.2845132,8:30,18:00,8:30,18:00
전라남도 보성군,보성군청 종합민원실,전라남도 보성군 보성읍 송재로 165,종합민원과 입구,34.77148354,127.0800213,0:00,24:00:00,0:00,24:00:00
전라남도 장흥군,장평면,전라남도 장흥군 장평면 장평중앙길 42,1층 민원실 입구,34.77368947,126.9748204,8:00,20:00,8:00,20:00
전라남도 여수시,여천동주민센터,"전라남도 여수시 무선로 190, 여천동주민센터 (선원동)",여천동주민센터 내,34.77751973,127.6524547,0:00,24:00:00,0:00,24:00:00
전라남도 고흥군,동강면_무인,전라남도 고흥군 동강면 서민호길 9,동강면사무소 민원실,34.77915924,127.3344055,0:00,24:00:00,0:00,24:00:00
전라남도 영암군,군서면 행정복지센터,"전라남도 영암군 군서면 왕인로 762, 군서면 행정복지센터",민원실 입구 우측,34.77951583,126.650446,9:00,18:00,9:00,18:00
전라남도 보성군,득량면 예당출장소 ,전라남도 보성군 득량면 예당길 155-23,전라남도 보성군 득량면 예당길 155-23,34.77972858,127.1967677,8:30,18:30,,
전라남도 목포시,목포항국제여객터미널 KIOSK,전라남도 목포시 해안로148번길 14(해안동1가)[전라남도 목포시 해안동1가 10번지 6호],목포항국제여객터미널 대합실 매표소옆,34.78023007,126.382279,0:00,24:00:00,0:00,24:00:00
전라남도 목포시,목포항여객선터미널 KIOSK,전라남도 목포시 해안로 182(항동)[전라남도 목포시 항동 6번지 55호],목포항여객터미널 2층 대합실 입구(동쪽),34.78213053,126.384297,5:00,21:00,5:00,21:00
전라남도 목포시,유달동 행정복지센터,"전라남도 목포시 유동로 19, 유달동행정복지센터 (서산동)",민원실,34.7834655,126.3802304,0:00,24:00:00,0:00,24:00:00
전라남도 여수시,여수세무서,"전라남도 여수시 좌수영로 948-5(봉계동, 여수세무서)",민원실(2층) 입구,34.78393325,127.6674014,9:00,18:00,,
전라남도 목포시,만호동 행정복지센터,"전라남도 목포시 수강로12번길 24, 만호동행정복지센터 (보광동2가)",민원실,34.78728984,126.3872228,0:00,24:00:00,0:00,24:00:00
전라남도 목포시,삼학동 행정복지센터,"전라남도 목포시 자유로104번길 35, 삼학동행정복지센터 (산정동)",민원실,34.7903484,126.4016512,0:00,24:00:00,0:00,24:00:00
전라남도 목포시,동명동 행정복지센터,"전라남도 목포시 자유로20번길 27, 동명동행정복지센터 (동명동)",민원실,34.79090088,126.3920128,0:00,24:00:00,0:00,24:00:00
전라남도 목포시,목포세무서KIOSK,전라남도 목포시 호남로58번길 19(대안동)[전라남도 목포시 대안동 3번지 2호],세무서 민원실 내,34.79270823,126.3846159,9:00,18:00,,
전라남도 여수시,소라면사무소,"전라남도 여수시 소라면 덕양로 389, 소라면사무소",내부,34.79273085,127.632476,0:00,24:00:00,0:00,24:00:00
전라남도 목포시,목원동 KIOSK,전라남도 목포시 수문로 32(남교동),목원동 주민자치센터 현관(4층),34.79316776,126.3829062,0:00,24:00:00,0:00,24:00:00
전라남도 목포시,연동KIOSK,"전라남도 목포시 산정로63번길 14-1, 연동행정복지센터 (산정동)",연동행정복지센터 1층 (후문),34.79438125,126.3914703,9:00,18:00,,
전라남도 여수시,여수혁신지원센터,전라남도 여수시 삼동3길 13(주삼동),여수혁신지원센터 1층 ,34.79466065,127.6606423,0:00,24:00:00,0:00,24:00:00
전라남도 영암군,영암축협 본점,전라남도 영암군 영암읍 월출로 6,하나로마트 ATM옆,34.79483966,126.6860173,8:00,22:00,8:00,22:00
경상남도 통영시,당포항,경상남도 통영시 산양읍 원항1길 3,욕지행 배편 주차장 공중화장실 옆,34.79568014,128.383806,5:00,18:00,5:00,18:00
전라남도 목포시,신흥동 행정복지센터,"전라남도 목포시 하당로 66, 신흥동행정복지센터 (상동)",1층 출입구 부스,34.798843,126.4188249,0:00,24:00:00,0:00,24:00:00
전라남도 보성군,노동면사무소,전라남도 보성군 노동면 화전길 1,노동면사무소 내,34.79910479,127.0676894,8:30,18:30,,
전라남도 목포시,이로동 행정복지센터,"전라남도 목포시 백년대로 189, 이로동행정복지센터 (용해동)",민원실,34.79917531,126.4098445,0:00,24:00:00,0:00,24:00:00
